idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
3215,Answer the question concisely. Q: Name the last US president to meet the leader of Cuba before Barack Obama did in 2015? A:,"['Eisenhower Dwight', 'Health issues of Dwight D. Eisenhower', 'D. D. Eisenhower', 'Dynamic Conservatism', 'General Dwight Eisenhower', 'David Jacob Eisenhower', 'Dweight Eisenhower', '34th President of the United States', 'Dwight E Eisenhower', 'Eisehower', 'President Dwight D. Eisenhower', 'David Dwight Eisenhower', 'Ike (nickname)', 'Eisenhower', 'Eishenhower', 'General Dwight David Eisenhower', 'Dwight D. Eisenhower', 'President Eisenhower', 'Ike Eisenhower', 'Dwight Eisenhower', 'D. Eisenhower', 'General Eisenhower', 'David D. Eisenhower', 'President Dwight Eisenhower', 'Dwight eisenhower', 'Dwight Eisenhour', 'Dwight Eisienhower', 'Dwight Eisenhauer', 'Dwight David Eisenhower', 'Dwight D Eisenhower', 'General of the Army Dwight Eisenhower']",Jimmy Carter,0.2873406410217285,1,1
3216,Answer the question concisely. Q: In 2015 Japan lowered its voting age from what to what? A:,['20 to 18'],18 to 19,0.8178835511207581,0,1
3217,Answer the question concisely. Q: Christian is the lead character in the film 2015 adaptation of what extraordinarily successful book? A:,"['Fifty shades of Grey', 'Anastasia Steele', 'Fifty Shades of Grey: The Classical Album', 'Katherine Kavanagh', '50 Shades of Grey', 'Fifty Shades of Gray', '50 Shades', '50SOG', 'Christian Gray', 'Fifty Shades Of Grey', 'Fifty shades of Gray', 'Kate Kavanagh', 'Fifty Shades of Grey', 'Ana Steele', 'Fifty Shades', 'Christian Grey', '50 Shades of Gray']",The Martian.,0.13944663107395172,1,1
3218,Answer the question concisely. Q: Matthais Muller was made chief of which troubled car company in 2015? A:,"['Folksvagon', 'VW Motorsport', 'Gas Auto', 'Das Auto', 'VW', 'Volkswagen France', 'Lamando', 'V-Dub', 'Volkswagen', 'Volkswagen Roccan', 'V W', 'V.w.', 'Vw', 'Volkswagon', 'Volkswagen R', 'V.W.', 'Volks wagen', 'V. W.', 'Volkswagens', 'Folkswagon']",Volkswagen,0.7167630195617676,0,0
3219,Answer the question concisely. Q: Facebook's new music sharing/streaming feature launched in 2015 was called 'Music... ? A:,"['Story', 'Stories (disambiguation)', 'Stories (album)', 'Story (disambiguation)', 'Stories (song)', 'The Story', 'Story (song)', 'Stories', 'The story (song)', 'Story (album)']",Music,0.13243137300014496,1,1
3220,Answer the question concisely. Q: According to 2015 survey what fruit was most popular among USA children? A:,"['Apple Blossom', 'Appleblossom', 'Green Apples', 'Malus domesticus', 'Appleblossoms', 'Culture of apple', 'Malus domestica', 'Apple blossom', 'Apple/Nutritional information', 'Nutritional information about the apple', 'Apple production', 'Apple-blossoms', 'Apple blossoms', 'Apple peel', 'An apple a day', 'Apple (fruit)', 'Apple trees', 'Malus pumila', 'Malus communis', 'Pyrus malus', 'Apple tree', '🍏', '🍎', 'Apple Popularity', 'Apples', 'Dried apple', 'سێو', 'Apple (Fruit)', 'Green Apple', 'Apple-tree', 'Green apples', 'Apple', 'Apples and teachers', 'Aplle', 'Apple-blossom', 'Apple (tree)']",Banana,0.2610180377960205,1,1
3221,Answer the question concisely. Q: Name Adele's record-breaking 2015 album? A:,"['25', 'twenty-five']",25,0.7290960550308228,0,0
3222,"Answer the question concisely. Q: 'Egoportrait' (a Quebecois word) was added to the 2015 French dictionary, meaning what more popular new English word? A:","['Selfies', 'Falfie', 'Selfie', 'Christ the Redeemer selfie', 'Селфи', 'Selfy', 'Selfie Olympics', 'No-makeup selfie', 'Christ the redeemer selfie']",Selfie,1.014122724533081,0,0
3223,Answer the question concisely. Q: In 2015 Edgar Lungu became prime minister of? A:,"['Zamibia', 'People of Zambia', 'Zambian cuisine', 'Zambians', 'Culture of Zambia', 'Etymology of Zambia', 'Zambia', 'Health care in Zambia', 'ISO 3166-1:ZM', 'Republic Of Zambia', 'Cuisine of Zambia', 'Sport in Zambia', 'Republic of Zambia', 'Zambian people', 'Name of Zambia']",Zambia.,0.7807654738426208,0,0
3224,Answer the question concisely. Q: What country in May 2015 became the first to legalize gay marriage by national referendum? A:,"['Irlanda', 'Island ireland', 'Ireland (region)', 'Irlandia', ""Erin's Isle"", 'Airlan', 'Ireland', 'West Coast of Ireland', 'The island of Ireland', 'Island Ireland', 'Ireland (island)', 'Irland', 'HÉireann', 'Ireland Ulster', 'Population of Ireland', 'Irelander', 'Ireland and Ulster', 'Ireland (Island)', 'IRELAND', 'Symbol of Ireland', 'Scotia major', 'Island of Ireland', 'Airlann', 'Mikra Britannia', 'Irelanders', 'Auld Sod', 'Ierne (placename)']",Ireland,0.7958257794380188,0,0
3225,Answer the question concisely. Q: Frank Sinatra would have celebrated which birthday in 2015? A:,"['100', 'one hundred']",100,0.6824989318847656,0,0
3226,Answer the question concisely. Q: What year did the Channel Tunnel between Britain and France open? A:,"['one thousand, nine hundred and ninety-four', '1994']",1994,0.7218747138977051,0,0
3227,Answer the question concisely. Q: The highest grossing hand-drawn animated film in history is? A:,"[""Simba and Nala's new-born cub"", 'Lion King', 'The lion king', 'Lion King characters', 'Lionking', 'Disney: The Lion King', 'Lion King, The', ""Disney's The Lion King (1994 Film)"", 'Lion king', 'The Lion King (1994 film)', 'The Lion King plot', 'The Lion King 3D', 'The Lion King I', ""Simba and Nala's newborn cub"", 'The Lion King (film)', 'The cub at the end of The Lion King', 'Lion King 3D', 'The Lion King (movie)', 'The Lion King', ""Disney's The Lion King"", 'Chaka(The Lion King)']",Frozen,0.09254494309425354,1,1
3228,Answer the question concisely. Q: Who wrote/directed the movies The Hateful Eight and Inglourious Basterds? A:,"['Quinten Tarintino', 'Quintin Tarantino', 'Q. Tarantino', 'Quentin Tarentino', 'Red Apple Cigarettes', 'Quentin tarantino', 'Quinten Tarantino', 'Killer Crow (2015 film)', 'Tarantinoesque', 'Killer Crow', 'Quinton Tarantino', 'List of awards and nominations received by Quentin Tarantino', 'Quentin Tarantino', 'The Vega Brothers', 'Killer Crow (film)', 'Quinton Terrantino', 'Quintin Terantino', 'Q. Tarentino', 'Quentin Tarrantino', 'QuentinTarrantino', 'Quentin Jerome Tarantino', 'Quentin Tarintino']",Quentin Tarantino,0.9903202056884766,0,0
3229,Answer the question concisely. Q: What is four-fifths divided by four-fifths? A:,"['1', 'one', 'One']",1/2,0.1259162724018097,1,1
3230,Answer the question concisely. Q: What is removed from natural yogurt to produce Greek yogurt (also called labneh [Arabic] and strained yogurt)? A:,"['Whey powder', 'Milk plasma', 'Whey cream', 'Acid whey', 'Whey Allergy', 'Whey allergy', 'Lactoserum', 'Whey', 'Sweet whey', 'Milk permeate', 'Sour whey']",The whey.,0.48522883653640747,1,0
3231,"Answer the question concisely. Q: What Latin word meaning equal expresses a quality standard/norm (on or below or above etc), alluding to golfing performance? A:","['Par.', 'Par', 'PAR', 'Par (disambiguation)', 'P.A.R.']",par,0.571524441242218,0,0
3232,"Answer the question concisely. Q: What is the sweet clear liquid by-product from soap manufacture, used in laxatives, explosives and antifreeze? A:","['C3H8O3', 'Glycerine', 'Glycerols', 'Glycide', 'Pure glycerin', 'Glyceryl', 'Miniderm', 'C3H5(OH)3', 'Propane-1,2,3-triol', 'Glycerin', 'Glyceritol', 'Glycerol', 'Vegetable glycerine', 'ATC code A06AG04', 'Free glycerine', 'E422', 'Glycrin', 'ATCvet code QA06AG04', 'Pharmaglycerin', '1,2,3-trihydroxypropane', 'ATCvet code QA06AX01', 'ATC code A06AX01', 'Glicerin', 'Glycyl alcohol', '1,2,3-propanetriol', 'ATCvet code QA16QA03', 'Trihydroxypropane', 'Propan-1,2,3-triol', 'Vegetable Glycerine', 'Propanetriol']",Glycerine,1.0189284086227417,0,0
3233,"Answer the question concisely. Q: Angiosperm (from Greek 'angeion', bottle) is a major scientific classification of land plants which have seeds and? A:","['Flowering transitions', 'Flower', 'Flowerer', 'Flowerliness', 'Incomplete flower', 'Transitions to flowering', 'Flowerly', 'Flowered', '⚘', 'Transition to flowering', 'Floration', 'Floral displays', 'Floweringly', 'Flowerdy', 'Imperfect flower', 'Floral', 'Flowering', 'Flowers', 'Flowering herbs', 'Floweredy', '❁', 'Internal structure of a flower', 'Flower Structure', 'Flowering transition', 'Flowerers', 'Lilled', 'Transitioning to flowering', 'Florally', 'Transitioned to flowering']","Angiosperm (from Greek 'angeion', bottle) is a major scientific classification of land plants which have seeds and",0.18833515048027039,1,1
3234,"Answer the question concisely. Q: LNER Flying Scotsman, built in 1923, became in 1934 the first (What?) to attain 100mph? A:","['Choo-choo train', '🚂', 'Steam circuit', 'Steam train', 'Steam railway locomotive', 'Steam loco', 'Steam-powered locomotive', 'Steam locomotive', 'Steamtrain', 'Steam trains', 'Choo choo train', 'Steam Train', 'Pufferbilly', 'Steam locamotive', 'Steam locomotives']",The first steam locomotive to attain 100mph,0.4093942642211914,1,1
3235,Answer the question concisely. Q: In property rental the term 'pax' means what? A:,['Per Annum Exclusive'],Passenger.,0.057494476437568665,1,1
3236,Answer the question concisely. Q: In the history of the universe what term refers to immediately after the Big Bang? A:,"['Inflation rate', 'Ingflation', 'Economics/Inflation', 'Causes of inflation in trinidad and tobago', 'Inflation (prices)', 'Food inflation', 'Inflation (economics)', 'Currency inflation', 'Price Inflation', 'Cash inflation', 'Inflation', 'Zero inflation', 'Price inflation', 'Economic inflation', 'Threshold Inflation', 'Effect of inflation', 'Inflations', 'Costs of inflation', 'World inflation crisis', 'Inflation rates', 'Inflation (financial)', 'Causes of inflation in Trinidad and Tobago', 'Economy/Inflation', 'Price Trends', 'Price level stability']",The Planck Era,0.22533446550369263,1,1
3237,Answer the question concisely. Q: The major UK/European mobile network corp EE was originally branded? A:,"['Everything Everywhere', 'EE (telecommunications)', 'Everything everywhere', 'EE (network)', 'EE (telecommunications company)', '4GEE', 'EE Limited']",Orange.,0.11207638680934906,1,1
3238,Answer the question concisely. Q: How many valves does a trumpet have? A:,"['3', 'Three', 'three']",Three.,0.5743995904922485,0,0
3239,Answer the question concisely. Q: What is the world's third largest desert? A:,"['The Gobi Desert', '戈壁', 'Shāmò', 'Ecoregion PA1314', 'Ala Shan Desert', 'Gobi', 'Desert of the Gobi', 'Eastern Gobi desert steppe', 'Gobi desert', 'Desertification in the Gobi Desert', 'Desert Gobi', '沙漠', 'Gēbì', 'Gebi Desert', 'Gobi Desert', 'Говь', 'The Gobi', 'Goby Desert']",The Sahara.,0.5651482939720154,0,1
3240,Answer the question concisely. Q: Which artist was born in Bradford in 1937? A:,"['Hockney', 'David Hockney']",David Hockney,0.9473560452461243,0,0
3241,Answer the question concisely. Q: In which ocean are the Canary Islands? A:,"['Sea of Atlas', 'The Pond', 'Ethiopic Ocean', 'Across the pond', 'North Atlantic', 'The Atlantic Ocean', 'North Atlantic ocean', 'Northern Atlantic', 'Altantic Ocean', 'Atlantis Thalassa', 'Atlantic basic', 'The pond', 'Atlantic basin', 'Atlantic', 'Atlantic Oceans', 'Occidental Ocean', 'Ethiopian Ocean', 'North Atlantic fisheries', 'Atlantic Basic', 'North-East Atlantic', 'Atlantic Basin', 'Atlantic ocean', 'Atlantic (ocean)', 'Antlantic Ocean', 'South Atlantic Ocean', 'Oceanvs Occidentalis', 'Atlantic Ocean', 'Central Atlantic', 'South Atlantic', 'East Atlantic', 'North Atlantic Ocean', 'Altantic ocean', 'Atlantic coast']",The Canary Islands are located in the Atlantic Ocean,0.4715878963470459,1,0
3242,Answer the question concisely. Q: The authorised version of the Holy Bible was made at the order of which King? A:,"['James VI of Scotland, James I of England', 'James I', 'James VI, King of Scots', 'Seumas VI of Scotland', 'James, King of England, Ireland and Scotland', 'James VI', 'James I of England', 'James VI of Scotland', 'James I and VI', 'James I of England, Scotland, and Ireland', 'The wisest fool', 'James I of England and VI of Scotland', 'James VI of England', 'James I of England, Scotland, and Irerland', 'Wisest fool', 'The wisest fool in Christendom', 'Wisest fool in Christendom', 'James I of the UK', 'James I of Wales', 'King James VI of Scotland', 'James VI of Scotland and I of England', 'James I (England)', 'King James VI', 'James I of Great Britain', 'James the 6th', 'James VI and I', 'King James the First', 'James I, King of England', 'James I of England and James VI of Scotland', 'James I (of England)', 'James vi', 'James I of Ireland', 'King James VI & I', 'King James VI of Scotland and I of England', 'James the first', 'King James I of England', 'James VI & I', 'King James VI and I', 'James VI of Scotland and England', 'King James I', 'King James I of England and VI of Scotland', 'James I of england', 'James I of the United Kingdom', 'James VI (Scotland)', 'James the First', 'King James VI &I']",King James I of England,0.9776276350021362,0,0
3243,Answer the question concisely. Q: In which country is the European Court of Human Rights? A:,"['La Republique francaise', 'Franciaország', 'La Republique française', 'Belle France', 'FRANCE', 'Republique française', 'France', 'Ranska', 'Franciaorszag', 'French Republic', 'République francaise', 'République française', 'ISO 3166-1:FR', 'Frankreich', 'France (country)', 'Etymology of France', 'FrancE', 'La République française', 'People of France', 'Republic of France', 'Fracne', 'Le France', 'The French Republic', 'Republique francaise', 'The Republic of France', 'La République francaise', 'La France', 'Rain in France', 'Republic of france', 'FRance', 'Frakkland', 'Climate of France', 'Franse']","Strasbourg, France",0.4875529408454895,1,0
3244,Answer the question concisely. Q: What was the name of Ernest Shackleton's ship which became stuck in Antarctic ice in 1915? A:,"['Endurance (ship)', 'HMS Endurance', 'Hms endurance']",Endurance,0.5908420085906982,0,0
3245,"Answer the question concisely. Q: Who was assassinated by Hugh de Merville, William de Tracy, Reginald Fitzhurse and Richard le Breton? A:","['Will no one rid me of this turbulent priest%3F', 'Thomas of Canterbury', 'St Thomas à Becket', 'Archbishop Thomas', 'Saint Thomas Becket', 'St. Thomas à Becket', 'St. Thomas a Becket', 'Saint Thomas of Canterbury', 'St. Thomas Becket', 'Turbulent priest', 'Thomas À Becket', 'Thomas Becket', 'Who will rid me of this troublesome priest', 'St Thomas Becket', 'Saint Thomas à Becket', 'Thomas Beckett', 'Who will rid me of this troublesome priest%3F', 'Archbishop Thomas Becket', 'St Thomas of Canterbury', 'Becket, Saint Thomas', 'Thomas à Becket', 'Thomas of London', 'Thomas A Becket', 'Thomas a Becket', 'Saint Thomas a Becket', 'Saint Thomas á Becket', 'St. Thomas á Becket', 'St. Thomas of Canterbury', 'St Thomas a Becket', 'Thomas á Becket']",Thomas Becket,0.9613835215568542,0,0
3246,Answer the question concisely. Q: Abraham Maslow's 'Hierarchy of Needs' theory explains? A:,"['Motivations', 'Base motive', 'Motivation', 'Motivational', 'Recognition Programs', 'Motivational intelligence', 'Aspiration management', 'Motivational Theories', 'Motivation factors', 'Motivate', 'Motivational Theory', 'Recognition program', 'Aspiration Management', 'Extrinsic motivation', 'Motivation theory', 'Intrinsic motivation', 'Motivation theories', 'Motivational processes']",Abraham Maslow's 'Hierarchy of Needs' theory explains that people are motivated to fulfil basic needs before moving on to more advanced needs,0.34784626960754395,1,1
3247,Answer the question concisely. Q: The highest 'need' in Maslow's original 'Hierarchy of Needs' theory is? A:,"['Self-actualise', 'Self actualized', 'Self actualizes', 'Self-actualised', 'Actualize', 'Self-actualisational', 'Self actualization', 'Self-actualising', 'Self-actualisations', 'Actualisation', 'Self-actualises', 'Self Actualization', 'Self-actualizes', 'Actualises', 'Actualiser', 'Actualising', 'Self-Actualization', 'Actualizers', 'Self-Actualization Theory', 'Actualizing', 'Actualised', 'Self-actualized', 'Actualisers', 'Self-actualizing', 'Self actualised', 'Self-actualize', 'Self-actualizations', 'Actualizational', 'Self actualize', 'Self-actualisation', 'Actualizations', 'Self actualisational', 'Self-actualizational', 'Self actualisation', 'Self-actualization', 'Self actualising', 'Self actualises', 'Actualise', 'Self actualizational', 'Self actualizing', 'Actualisational', 'Self actualizations', 'Self actualise', 'Actualization', 'Self actualization theory', 'Actualized', 'Self actualisations', 'Actualisations', 'Actualizer', 'Actualizes']",Self-actualization.,0.8902391195297241,0,0
3248,Answer the question concisely. Q: What African nation is known in parts of Asia by the local names of two of its famous cities Marrakech and Fes? A:,"['ISO 3166-1:MA', 'Al-Mamlakah al-Maġribiyya', 'Maroc', 'Royaume du Maroc', 'Norocco', 'Moraco', 'Sultanate of Fez', 'Etymology of Morocco', 'المغرب', 'Al-Mamlaka al-Maġribiyya', 'Maroc (disambiguation)', 'Morroco', 'Al-Maġrib', 'Lmaġrib', 'Sherifian Empire', 'Maroco', 'Name of Morocco', 'Morrocco', 'Moroccan Kingdom', 'Morocco', 'Morrocan', 'Al-Mamlakah al-Maġribiyah', 'Moroco', 'Marokko', 'المملكة المغربية', 'Marocko', 'Sultanate of Morocco', 'Al-Mamlaka al-Maghrebia', 'Kingdom of Morocco']",Morocco,0.8771781921386719,0,0
3249,Answer the question concisely. Q: On a standard English QWERTY keyboard the % (percent) sign is above the number? A:,"['five', '5']","No. The % sign is on the number row, between the 2 and 3 keys",0.18588270246982574,1,1
3250,"Answer the question concisely. Q: Which country occupying 47% of South America has states including Amazonas, Sao Paulo, Bahia and Para? A:","['Brazil', 'Etymology of Brazil', 'Federal Republic of Brazil', 'Brasil', 'Barzil', 'Federative Republic of Brazil', 'Brazil (country)', 'Brassil', 'Republic of Brazil', 'Brésil', 'Brzil', 'Brazilian Federative Republic', 'Republica Federativa do Brasil', 'Bresil', 'Brazilian Republic', 'ISO 3166-1:BR', 'República Federativa do Brasil', 'Brazilo']",Brazil,0.8096708059310913,0,0
3251,"Answer the question concisely. Q: Labyrinth, Broad-crested, Sharp-crested, Piano keys, and Compound are types of? A:","['Drowning machine', 'Low head dam', 'Weir (hydraulic)', 'Diversion weir', 'Weirs', 'Weir', 'Lowhead dam', 'Weir (dam)', 'Low-water dam']","Labyrinth, Broad-crested, Sharp-crested, Piano keys, and Compound are types of what",0.11514685302972794,1,1
3252,"Answer the question concisely. Q: What regal name is capital of Seychelles, and British Columbia (Canada), and is an Australian state? A:","['Victoria (genus)', 'Victoria (beer)', 'Victoria ward', 'Victoria City (disambiguation)', 'Victoria (ward)', 'Victoria (disambiguation)', 'Victoria (geographical disambiguation)', 'Victoria, England', 'Victoria', 'Victoria city (disambiguation)', 'Victoria (transportation)', 'Victoria City', 'City of Victoria', 'Victoria (film)', 'SS Victoria']",Victoria,0.8496633768081665,0,0
3253,Answer the question concisely. Q: The still-used ancient unit of weight equating roughly to 0.065 gms or 65 milligrams is a? A:,"['Grain', 'Organic grain', 'Grains (agronomic)', 'Food grain', 'Food grains']",grain B: scruple C: dram D: p,0.24723517894744873,1,0
3254,Answer the question concisely. Q: Which organization launched the Mates condom brand in 1987? A:,"['Losing your virginity', 'First sexual experience (human)', 'Virgin', 'Popping her cherry', 'Deflower', 'Raffella Fico', 'Technical virginity', 'Maiden', 'Defloration', 'Maidenhood', 'Breaking the hymen', 'Loss of virginity', 'Depucelation', 'DEFLOWER', 'Deflowers', 'Coitarche', 'Sexually experienced', 'Deflowering', 'Virginity', 'Parthenophilia', 'Virgins', 'Technical virgin']",The National AIDS Council,0.17515668272972107,1,1
3255,Answer the question concisely. Q: The ancient pre-scientific system of classifying all universal matter as Water/Air/Fire/Earth/Aether is called the Classical? A:,"['The Elements (disambiguation)', 'Elements (disambiguation)', 'Elements', 'Elements (Mike Oldfield disambiguation)', 'Elenent', 'Element', 'Elements (album)', 'The Elements (album)', 'Elements (Mike Oldfield)', 'The Elements', 'Element (disambiguation)']",The ancient pre-scientific system of classifying all universal matter as Water/Air/Fire/Earth/Aether is called the Classical,0.2867847681045532,1,1
3256,"Answer the question concisely. Q: Shire, Arabian, Mustang, and Hackney are types of? A:","['Horse', 'Equus caballus aryanus', 'Equus caballus parvus', 'Equus caballus asiaticus', 'Horsie', 'Horſe', '🐎', 'Equus ferus caballus', 'Equus caballus cracoviensis', 'Domestic Horse', 'Equus caballus ewarti', 'Equus laurentius', 'Equus caballus typicus', 'Hot blooded (horse)', 'Equus caballus domesticus', 'Horses', 'Equus caballus nehringi', 'Equine quadruped', 'Nag (horse)', 'Cold blooded (horse)', '🐴', 'Equus caballus nordicus', 'Equus caballus europaeus', 'Equus caballus libycus', 'Equus caballus', 'Equus caballus robustus', 'Equus caballus belgius', 'Equus caballus africanus', 'Equus cabalus', 'Equus caballus brittanicus', 'Equus caballus hibernicus', 'Equine Studies', 'Domesticated horse', 'Equine quadraped', 'Equus caballus varius', 'Equus caballus gallicus', 'Equus caballus gracilis', 'Domestic horse', 'Horsies', 'Equus caballus celticus', 'Equines', 'Equus caballus sylvestris']",Horse,0.6714149117469788,0,0
3257,Answer the question concisely. Q: Tala is the basic monetary unit of which country? A:,"['IS Samoa', 'Independent State of Samoa', 'Samoa', ""Malo Sa'oloto Tuto'atasi o Sāmoa"", 'Malo Saʻoloto Tutoʻatasi o Sāmoa', 'Independent state of samoa', 'Independent State of Western Samoa', 'Malosi', 'The Independent State of Samoa', 'West Samoa', 'Western Samoa', 'ISO 3166-1:WS', 'Sāmoa', 'Languages of Samoa']",Philippines,0.2729209065437317,1,1
3258,Answer the question concisely. Q: Who composed the opera Turandot? A:,"['Puccini', 'Puccinni', 'Giacomo puccini', 'Pucini', 'Giacomo Antonio Domenico Michele Secondo Maria Puccini', 'Giacomo Puccini', 'Giacchino Puccini', 'G. Puccini']",Giacomo Puccini.,0.895920991897583,0,0
3259,Answer the question concisely. Q: Spiro Agnew was US vice-president to which president? A:,"[""I'm not a crook"", 'Richard nixon', 'Nixson', 'Richard Milhouse Nixon', 'Richard Milhous Nixon', 'Nixonian', 'Richard Nixon', 'Dick Nixon', 'Nixonite', 'Nixon, Richard', '37th President of the United States', 'Resignation of Richard Nixon', 'Richard Nickson', 'Tricky Dick Nixon', ""Nixon's"", 'Arthur Burdg Nixon', 'Richard M. Nixon', 'Tricky Dick', 'Arthur Nixon', 'Nixon', 'Harold Samuel Nixon', 'Richard M Nixon', 'Harold Nixon', 'Nixon, Richard Milhous', 'Nixon, Richard M.', 'Nichard rixon']",Richard Nixon,0.9314547777175903,0,0
3260,Answer the question concisely. Q: Jazz musician Jelly Roll Morton played which instrument? A:,"['Pianos', 'Classical piano', 'Piano Music', 'Pianino', 'Black key', 'Grand piano', 'Pianoforte', 'Piano-forte', 'Piano construction', 'Vertical pianoforte', 'Pianie', 'Keyboard hammer', 'Piano', 'Piano hammers', 'Piano Keys', 'Piano keys', 'Piano hammer', 'Pianofortes', 'Acoustic piano', 'Baby grand piano', 'Hammer (piano)', 'Grand pianoforte', 'Piano technique', 'Parts of a piano', 'Piano music', 'Keyboard hammers', 'Piano performance', 'Upright pianoforte', 'Concert grand', 'Upright piano', 'Vertical piano', 'Piano forte', 'Grand Piano']",Piano,0.7184266448020935,0,0
3261,Answer the question concisely. Q: What type of animal is a Garron? A:,"['Horse', 'Equus caballus aryanus', 'Equus caballus parvus', 'Equus caballus asiaticus', 'Horsie', 'Horſe', '🐎', 'Equus ferus caballus', 'Equus caballus cracoviensis', 'Domestic Horse', 'Equus caballus ewarti', 'Equus laurentius', 'Equus caballus typicus', 'Hot blooded (horse)', 'Equus caballus domesticus', 'Horses', 'Equus caballus nehringi', 'Equine quadruped', 'Nag (horse)', 'Cold blooded (horse)', '🐴', 'Equus caballus nordicus', 'Equus caballus europaeus', 'Equus caballus libycus', 'Equus caballus', 'Equus caballus robustus', 'Equus caballus belgius', 'Equus caballus africanus', 'Equus cabalus', 'Equus caballus brittanicus', 'Equus caballus hibernicus', 'Equine Studies', 'Domesticated horse', 'Equine quadraped', 'Equus caballus varius', 'Equus caballus gallicus', 'Equus caballus gracilis', 'Domestic horse', 'Horsies', 'Equus caballus celticus', 'Equines', 'Equus caballus sylvestris']",A Garron is a type of animal,0.3347923159599304,1,1
3262,Answer the question concisely. Q: In 1987 a French court found which Gestapo chief guilty of war crimes and sentenced him to life imprisonment? A:,"['Nickolas Barbie', 'Klaus Barbie', 'Nikolaus Barbie Jr.', 'Klaus Barbi', 'Barbie klaus', 'Nikolaus Barbie', 'Barbie Trial', 'Claus Barbie', 'Butcher of Lyon', 'Klaus Altmann']",Klaus Barbie,0.9566079378128052,0,0
3263,Answer the question concisely. Q: Ichthyology is a branch of zoology concerning which creatures? A:,"['Fish proteins', 'Fin-fish', 'Fish vs fishes', 'Ichthyoid', 'Fish versus fishes', '🐟', 'Fish (Biology)', 'Fishes or fish', 'Piscines', 'Fish or fishes', 'Fisshes', 'Fishes', 'Fishes versus fish', 'Fush', 'Sick fish', 'Fishbones', 'Pisces (zoology)', 'Finfish', 'Marine fish', 'Fish (zoology)', 'Ichthyes', 'Fish', 'Ichthyofauna', 'Inchthyic', 'Fish venoms']",Fish,0.7624129056930542,0,0
3264,Answer the question concisely. Q: What element is mixed with Iron to make cast iron? A:,"['Carbon atom', 'Kohlenstoff', 'Carbon Atom', 'Carbons', 'Carbon atoms', 'Carbonaceous', 'Carbon unit', 'Carbonous', 'History of carbon', 'Carbon (element)', 'Atomic number 6', 'C (element)', 'Carbonic', 'Carbon']",Carbon,0.8535681962966919,0,0
3265,Answer the question concisely. Q: Which famous London railway station is located on a bridge over the River Thames? A:,"['Blackfriars', 'Blackfriars (disambiguation)']",Waterloo,0.10284919291734695,1,1
3266,"Answer the question concisely. Q: Gluteus medius, Gluteus maximus and Piriformis are muscles in human? A:","['Asscheeks', 'Bare bum', 'Butt cheek', 'Dairy air', 'Rear nudity', 'Dairy aire', 'Buttucks', 'Keaster', 'Bundaist', 'Tooshie', 'Fourth point of contact', 'Derierre', 'Ass (insult)', 'Nates', 'Hindquarters', 'Gluteal region', 'Buttocks', 'Tuch', 'Junk in the trunk', 'Hiney', 'Butt cheeks', 'Derriere', 'Hindquarter', 'Derrière', 'Tuches', 'Buttox', 'Gluteal regions', 'Buttcheek', 'Badonkadonk', 'Ass cheeks', 'Buttock', 'Buttcheeks', 'The booty', 'Human ass']","Gluteus medius, Gluteus maximus and Piriformis are muscles in human",0.2482631504535675,1,1
3267,Answer the question concisely. Q: Lent (Latin Quadragesima) is traditionally a Christian religious fast of how many days? A:,"['forty', '40']",40 days.,0.3127683997154236,1,0
3268,Answer the question concisely. Q: Leicester City FC's owners are (at 2016) what nationality? A:,"['Muang Thai', 'Taihland', 'ISO 3166-1:TH', 'Thai Empire', 'Prathet Thai', 'Muang-Thai', 'Kingdom of Thailand', 'Skateboarding in Thailand', 'THAILAND', 'Siam', 'Sport in Thailand', 'Etymology of Thailand', 'Thayland', 'Name of Thailand', 'The Kingdom Of Thailand', 'เมืองไทย', 'Thailand', 'ราชอาณาจักรไทย', 'Sayam', 'Thailande', 'Siam (Thailand)', 'ประเทศไทย', 'Kingdom Of Thailand', 'Tailand', 'Thai Kingdom', 'Ratcha Anachak Thai', 'Kingdom of the Thai']",Thai,0.686310350894928,0,1
3269,"Answer the question concisely. Q: Name the Leicester-born eponymous inspiration of the early 19th textile machinery smashers of the English industrial revolution, whose collective name is now a term for someone resisting new technology? A:","['Captain Lud', 'General Lud', 'General Ludd', 'Captain Ludd', 'Ned Ludd', 'Ned Lud']",Luddites,0.29759401082992554,1,1
3270,Answer the question concisely. Q: A warm sunny period in Autumn (Fall) in the northern hemisphere is called an? A:,"['Indian Summer', 'Indian Summer (disambiguation)', 'Indian Summer (Album)', 'Indian Summer (film)', 'Indian Summer (song)', 'Indian summer (disambiguation)', 'Indian Summer (album)', 'Indian Summer (band)']",Indian Summer.,0.9176090955734253,0,0
3271,Answer the question concisely. Q: The globally popular TV franchise/series relaunched by Chris Evans and Matt LeBlanc is? A:,"['Top Gear UK', 'Top Gear (disambiguation)', 'TopGear', 'Top gear', 'Top Gear', 'Top Gear (Disambiguation)', 'Top Gear (TV series)']",Top Gear.,0.8798004984855652,0,0
