idx,prompt,gold,generated_response,bleurt_score,hallucination_label,small_llm,large_llm
717,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. 
 Q: As what? A:",['as a Roman settlement'], a Roman settlement.,0.7677437663078308,0,0,
718,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. 
 Q: Is it a newer town? A:",['no'], no.,0.2807755470275879,1,0,
719,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. 
 Q: Was someone famous birthed there? A:",['Yes'], yes.,0.42869341373443604,1,0,
720,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. 
 Q: Who? A:",['Ludwig van Beethoven'], Ludwig van Beethoven.,0.8563687801361084,0,0,
721,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. Q: Who? A: Ludwig van Beethoven. 
 Q: And when? A:",['in 1770'], in 1770.,0.8500064611434937,0,0,0
722,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. Q: Who? A: Ludwig van Beethoven. Q: And when? A: in 1770. 
 Q: What happened in 1949? A:","['the Basic Law, was declared']", The Basic Law was declared.,0.8294771909713745,0,0,
723,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. Q: Who? A: Ludwig van Beethoven. Q: And when? A: in 1770. Q: What happened in 1949? A: the Basic Law, was declared. 
 Q: And from 1990 to 1999? A:","['Bonn served as the seat of government, but not the capitol']", it served as the seat of government.,0.3372102379798889,1,0,
724,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. Q: Who? A: Ludwig van Beethoven. Q: And when? A: in 1770. Q: What happened in 1949? A: the Basic Law, was declared. Q: And from 1990 to 1999? A: Bonn served as the seat of government, but not the capitol. 
 Q: What governing bodies is it the primary house of? A:",['primary seat of six federal government ministries'], six federal government ministries and twenty federal authorities.,0.43969446420669556,1,0,0
725,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. Q: Who? A: Ludwig van Beethoven. Q: And when? A: in 1770. Q: What happened in 1949? A: the Basic Law, was declared. Q: And from 1990 to 1999? A: Bonn served as the seat of government, but not the capitol. Q: What governing bodies is it the primary house of? A: primary seat of six federal government ministries. 
 Q: Does ""Federal City"" mean anything? A:",['reflects its important political status within Germany'], yes.,0.025892719626426697,1,1,
726,"Answer the question concisely based on the context: 
 The Federal City of Bonn () is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. 

Together with the capital Berlin, the city is the ""de facto"" joint seat of government of Germany. Bonn is the secondary seat of the President, the Chancellor, the Bundesrat and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City () reflects its important political status within Germany. 

Founded in the 1st century BC as a Roman settlement, Bonn is one of Germany's oldest cities. From 1597 to 1794, Bonn was the capital of the Electorate of Cologne, and residence of the Archbishops and Prince-electors of Cologne. Composer Ludwig van Beethoven was born in Bonn in 1770. From 1949 to 1990, Bonn was the provisional capital (""temporary seat of the Federal institutions"") of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Q: What has a population of over 300,000 A: The Federal City of Bonn. Q: Where is it located? A: on the banks of the Rhine. Q: In what land zone? A: the German state of North Rhine-Westphalia. Q: Is it in the northernmost zone? A: no. Q: What is it, then? A: southernmost. Q: Does it house 10 million people? A: no. Q: How many? A: over 11 million. Q: What is its most important city? A: Bonn is a city. Do you mean in Germany?. Q: Is it involved in governing? A: yes. Q: When was it originally created? A: in the 1st century. Q: As what? A: as a Roman settlement. Q: Is it a newer town? A: no. Q: Was someone famous birthed there? A: Yes. Q: Who? A: Ludwig van Beethoven. Q: And when? A: in 1770. Q: What happened in 1949? A: the Basic Law, was declared. Q: And from 1990 to 1999? A: Bonn served as the seat of government, but not the capitol. Q: What governing bodies is it the primary house of? A: primary seat of six federal government ministries. Q: Does ""Federal City"" mean anything? A: reflects its important political status within Germany. 
 Q: Is a medium-sized metro? A:",['no'], no.,0.2807755470275879,1,0,
727,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  
 Q: who rose to his feet? A:",['Aquila'], Aquila,0.892148494720459,0,0,
728,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  Q: who rose to his feet? A: Aquila. 
 Q: whose name did he mutter? A:","['""Masuccio Torri.""']", Masuccio Torri.,0.9156554341316223,0,0,
729,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  Q: who rose to his feet? A: Aquila. Q: whose name did he mutter? A: ""Masuccio Torri."". 
 Q: how many men were coming for them? A:",['50.'], fifty.,0.3400138020515442,1,0,
730,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  Q: who rose to his feet? A: Aquila. Q: whose name did he mutter? A: ""Masuccio Torri."". Q: how many men were coming for them? A: 50. 
 Q: how many were prepared to defend, including the Count? A:",['Seven.'], 7.,0.04405338317155838,1,0,
731,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  Q: who rose to his feet? A: Aquila. Q: whose name did he mutter? A: ""Masuccio Torri."". Q: how many men were coming for them? A: 50. Q: how many were prepared to defend, including the Count? A: Seven. 
 Q: what did Fanfulla cry out? A:","['""Armed men, my lords!']"," ""Armed men, my lords! We are betrayed!""",0.6630828380584717,0,0,
732,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  Q: who rose to his feet? A: Aquila. Q: whose name did he mutter? A: ""Masuccio Torri."". Q: how many men were coming for them? A: 50. Q: how many were prepared to defend, including the Count? A: Seven. Q: what did Fanfulla cry out? A: ""Armed men, my lords!. 
 Q: what else did he say? A:","['""We are betrayed!""']"," ""We are betrayed!""",0.9341645240783691,0,0,
733,"Answer the question concisely based on the context: 
 CHAPTER II. ON A MOUNTAIN PATH 

""Armed men, my lords!"" had been Fanfulla's cry. ""We are betrayed!"" 

They looked at one another with stern eyes, and with that grimness that takes the place which fear would hold in meaner souls. 

Then Aquila rose slowly to his feet, and with him rose the others, looking to their weapons. He softly breathed a name--""Masuccio Torri."" 

""Aye,"" cried Lodi bitterly, ""would that we had heeded your warning! Masuccio it will be, and at his heels his fifty mercenaries."" 

""Not less, I'll swear, by the sound of them,"" said Ferrabraccio. ""And we but six, without our harness."" 

""Seven,"" the Count laconically amended, resuming his hat and loosening his sword in its scabbard. 

""Not so, my lord,"" exclaimed Lodi, laying a hand upon the Count's arm. ""You must not stay with us. You are our only hope--the only hope of Babbiano. If we are indeed betrayed--though by what infernal means I know not--and they have knowledge that six traitors met here to-night to conspire against the throne of Gian Maria, at least, I'll swear, it is not known that you were to have met us. His Highness may conjecture, but he cannot know for sure, and if you but escape, all may yet he well--saving with us, who matter not. Go, my lord! Remember your promise to seek at your cousin's hand the gonfalon, and may God and His blessed Saints prosper your Excellency."" 

The old man caught the young man's hand, and bending his head until his face was hidden in his long white hair, he imprinted a kiss of fealty upon it. But Aquila was not so easily to be dismissed.  Q: who rose to his feet? A: Aquila. Q: whose name did he mutter? A: ""Masuccio Torri."". Q: how many men were coming for them? A: 50. Q: how many were prepared to defend, including the Count? A: Seven. Q: what did Fanfulla cry out? A: ""Armed men, my lords!. Q: what else did he say? A: ""We are betrayed!"". 
 Q: who grabbed the Count's arm? A:",['Lodi.'], Lodi.,0.956206738948822,0,0,0
