idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
2000,Answer the question concisely. Q: In which film does crooked computer programmer Dennis Nedry cause havoc? A:,"['Jurassic World II', 'Jurassic Park V', 'Jurassic Park', 'Jurassic Park film series', 'International Genetics Technologies', 'Jurassic Park (franchise)', 'Untitled Jurassic World sequel', 'Jerassic Park', 'Jurassic Park Ride', 'Jurassic park', 'Jurrasic Park', 'Jurassic World 2', 'Jurassic park iv', 'Jurasic Park', 'Jurassic Park (film series)', 'Isla Nublar', 'Isla Sorna', 'Beyond Jurassic Park', 'Jurrasic park', 'Jurassic Park (fictional theme park)', 'Jurrassic Park', 'Jurassic Park VI', 'Jurassic Park IV: The New Approach', 'Isla Nubar', 'Jurrasic Park films', 'InGen', 'Jurassic Park franchise', 'Jurassic Park (comics)', 'Site B']", Jurassic Park,0.8917744755744934,0,0
2001,Answer the question concisely. Q: The demoiselle is a small variety of which wading bird? A:,"['Cranes', 'Crane', 'Crane1', 'Crane (disambiguation)']", A wading bird,0.08478706330060959,1,0
2002,Answer the question concisely. Q: Which character was played by Linda Thorson in The Avengers? A:,['Tara King'], Black Widow,0.14123167097568512,1,1
2003,Answer the question concisely. Q: With a total of 49 who is the England team’s all-time top try scorer? A:,"['Rory Underwood', 'Rory Underwood MBE']", Martin Johnson,0.19972458481788635,1,1
2004,Answer the question concisely. Q: Which doctor - an eternal optimist – features in Voltaire’s Candide? A:,"['Dr Pangloss', ""L'Optimisme"", 'Dr. Pangloss', 'Candide (character)', 'Candide, or Optimism', ""Candide Ou L'Optimisme"", 'Pour encourager les autres', 'Professor pangloss', 'Cacambo', 'Candide (play)', 'Candide (novel)', ""Candide, Ou L'Optimisme"", 'Panglossian pessimism', 'Doctor Pangloss', 'Martin (Candide)', 'All is for the best in this best of all possible worlds', 'Pan gloss', ""Candide, ou l'Optimisme"", 'Candide', 'Candide (protagonist)']", The doctor who is always optimistic,0.31604933738708496,1,0
2005,Answer the question concisely. Q: What literally means ‘submission to God’ in Arabic? A:,"['Islami', 'الإسلام', 'Followers of the Prophet Muhammed', 'Islamo', 'Islaam', 'Sulh-e-Kul', 'Islam (Concept)', 'Al Islam', 'Muhammadry', 'Islamry', 'Islamic', 'Islam religion', 'Muslimanity', 'Submission to God', 'Islamick', 'Islam today', 'Musliminity', 'إسلام', 'Al-Islam', ""Al-'islām"", 'Isalm', 'Islām', 'Islam (religion)', 'Islamic religion', 'Islaamic', 'Īslam', 'Islamity', 'ئیسلام', 'Dietary Laws In Islam', 'ISLAM', 'Islamic faith', 'The Religion of Islam', 'Islam']", ‘Submission to God’ literally means ‘to be in the state of being submissive to God’,0.5254591703414917,0,0
2006,Answer the question concisely. Q: Who in legend provided pie fillings for Mrs Lovett? A:,"['Sweeny tod', 'Sweeney Todd', 'Tobias %22Toby%22 Ragg', 'The Barber of Fleet Street', 'Sweeny Todd', 'Sweeney Todd (character)', 'Sweenie Todd', 'Sweeney Tod', 'Sweeney todd', 'Sweney Todd']", The pie-maker,0.14273253083229065,1,1
2007,Answer the question concisely. Q: Which Roman road led from Rome to Brindisi? A:,"['Appian way', 'Via Appia Antica', 'Apian way', 'Appian Way', 'Via Appia Nuova', 'Via Appia']", Via Appia,0.9647716283798218,0,0
2008,Answer the question concisely. Q: The bumblebee or hog-nosed is the smallest mammal in the world - what is it? A:,"['Bat Conservation', 'Bat Groups', 'Chiropter', 'Chiropteras', 'Chiropteran', 'Bat (animal)', 'Bat roost', 'Chiropterologist', 'Flittermouse', 'Bat species', 'Bat evolution', 'Chiropterology', 'Bat', 'Bat wing', 'Artificial bat roost', 'Flinder mouse', 'Chiroptologist', 'Bat conservation', 'Barotrauma and Wind turbines', 'Cheiroptera', 'Chiroptera', 'Bat life expectancy', 'Bats']", A bumblebee or hog-nosed is the smallest mammal in the world - what is it,0.21003234386444092,1,1
2009,Answer the question concisely. Q: In which Poe tale is a wife murderer exposed by an ill-treated pet? A:,"['Black cat (disambiguation)', 'The Black Cat', 'Black Cat', 'Black Cat (film)', 'The Black Cat (film)']", The Cask of Amontillado,0.2298165112733841,1,1
2010,Answer the question concisely. Q: Which international cricket side had its best year ever in 2014 with five Test wins? A:,"['N Z', 'Nouvelle-Zelande', 'Kiwiland', ""New Zealand's"", 'New Zealand.', 'Nz', 'New Zealand,', 'NEW Z', 'N Zealand', 'NEW ZEALAND', 'New Zealend', 'Administrative divisions of new zealand', 'New Zaeland', 'N z', 'Kiwistan', 'Enzed', 'NewZealand', 'NZ', 'Name of New Zealand', 'Staten Landt', 'New+Zealand', 'NZL', 'Nu Tirani', 'Neo Zealand', 'ISO 3166-1:NZ', 'New Zealnd', 'AoTeAroa', 'Sheepland', 'Aotearoa / New Zealand', 'Subdivisions of New Zealand', 'Its got that new zeal', 'New Zealand', 'Newzealand', 'New Zeland', 'New-Zealand', 'New Zeeland', 'Administrative divisions of New Zealand', 'New Zealnad', 'Staten Land', 'N.Z.', 'Staaten land', 'New.Zealand', 'Mew Zealand', 'Maoriland', 'N. Zealand', 'Etymology of New Zealand', 'New Xealand', 'Māoria', 'New zelanad', 'Niu Tireni', 'New zealand', 'New zeland', 'Nova Zeelandia', 'New zeeland']", England,0.4649507403373718,1,1
2011,Answer the question concisely. Q: Football World Cup venue Soccer City is in which city? A:,"['Joberg', 'Johannesburg', 'Johannasberg', 'Johannesburg, Southafrica', 'Johannes-burg', ""Johannesb'g"", 'Yohannesburg', 'Johannesburg, South Africa', 'EGoli', 'Johannesbourg', 'Jhb', 'Johansberg', 'Johannesburg, Gauteng', ""Jo'Bourg"", 'Johannesburg Civic Theatre', 'Jozi', 'Johannesburg, Transvaal', 'Johannesgurg', 'Joburg', 'Johanessburg', 'Visitor attractions in Johannesburg', ""Jo'burg"", 'UN/LOCODE:ZAJNB', 'Johanesburg']"," Johannesburg, South Africa",0.9079295992851257,0,0
2012,Answer the question concisely. Q: In which town is the most northerly cricket Test venue in the world? A:,"['Conganium', 'Chester-le-Street', 'Chester le Street', 'Chester le street', 'Chester-Le-Street', 'Chester-le-street']", Lord's,0.05723840743303299,1,1
2013,Answer the question concisely. Q: In which film did teacher John Keating break all the rules? A:,"[""Dead Poets' Society"", 'Dead poets society', 'Dead Poets Society', 'Dead Poet Society', 'Neil Perry (Dead Poets Society)', 'The Dead Poets Society', ""Dead Poet's Society"", ""Dead poet's society"", ""Dead Poet's Scoiety"", 'Dead Poets society']", Dead Poets Society,0.9037367105484009,0,0
2014,Answer the question concisely. Q: Who holds the post of Defence Secretary? A:,"['Michael Cathal Fallon', 'Michael Cathel Fallon', 'Michael Fallon']", The Prime Minister,0.09232786297798157,1,1
2015,Answer the question concisely. Q: In which US state is the Green Mountains Range? A:,"['Sports in Vermont', 'Transportation in Vermont', 'United States, Vermont', 'Transport in Vermont', 'US-VT', 'Vermonters', 'Vermont (state)', 'Geography of Vermont', 'USA, Vermont', 'Climate of Vermont', 'Demographics of Vermont', 'Vermont', 'State of Vermont', '14th state', 'Green Mountain State', 'Fourteenth State', '14th State', 'Vermont USA', 'Vermontian', 'USA Vermont', 'Vermont, USA', 'Economy of Vermont', 'Religion in Vermont', 'Vermont, United States', 'Vermont, US', 'Christianity in Vermont', 'Vermont (U.S. state)', 'The Green Mountain State']", Vermont,0.8062326908111572,0,0
2016,Answer the question concisely. Q: Who was born in a cross-fire hurricane and raised by a toothless bearded hag? A:,"[""Jumpin' Jack Flash (song)"", 'Jumpin Jack Flash', 'Jumping Jack Flash', 'Jumpin’ Jack Flash', 'Jumping jackflash', ""Jumpin' Jack Flash""]", The toothless bearded hag,0.09608475118875504,1,1
2017,Answer the question concisely. Q: John Hannah and Ken Stott have both appeared in the role of which fictional detective? A:,"['Insepctor Rebus', 'Detective Sergeant John Rebus', 'Detective Inspector John Rebus', 'Detective Inspector Rebus', 'DI John Rebus', 'Inspector John Rebus', 'DI Rebus', 'John Rebus']", Sherlock Holmes,0.22319763898849487,1,1
2018,Answer the question concisely. Q: What is the largest city and capital of Madeira? A:,"['Funchal', 'Funchal, Madeira', 'Funchal, Madeira Islands']"," Lisbon, Portugal",0.3269607424736023,1,1
2019,Answer the question concisely. Q: Which Roman coin was equivalent in value to four sesterces? A:,"['Denarius', 'Dinarius', 'Denarii', '𐆖']", The denarius,0.5789389610290527,0,0
2020,Answer the question concisely. Q: 15 October will mark the 600th anniversary of which famous battle? A:,"['Ajincourt', 'Agincourt', 'Ajencourt', 'Agincourt (disambiguation)', 'AGINCOURT']", The Battle of Agincourt,0.4959893822669983,1,0
2021,Answer the question concisely. Q: Which fruit is traditionally used in the recipe for the dessert dish Liverpool Tart? A:,"['Lemon', '🍋', 'Lemon (fruit)', 'Lemon juice', 'Lemon oil', 'Citrus x limon', 'Lemons', 'LEMON', 'Nimbu', 'Citrus ×limon', 'Citrus × limon', 'Citrus limon']", The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is: The answer is:,0.5402288436889648,0,1
2022,Answer the question concisely. Q: What is the value of the letter ‘K’ in the game of Scrabble? A:,"['five', '5', 'FIVE']", It is the value of the letter ‘K’ in the game of Scrabble,0.11194616556167603,1,1
2023,"Answer the question concisely. Q: Which politician, facing charges of murder, lost his seat in a General Election? A:","['Jeremy Thorpe', 'Jeremy liberal', 'John Jeremy Thorpe', 'Jeremy THORPE']", The Prime Minister,0.12754526734352112,1,1
2024,Answer the question concisely. Q: Which South Wales town was formed when Margam and Aberavon combined in the 1920s? A:,"['Port Talbot, Neath Port Talbot', 'Port Talbot', 'Porth Talbot', 'Portalbot', 'PORT TALBOT']", Cardiff,0.29071736335754395,1,1
2025,Answer the question concisely. Q: What is the French name given to a steak that has been cut from between two ribs? A:,"['Entrecôte', 'Contre filet', 'Contre-filet', 'Entrecote', 'Entrecôtes', 'ENTRECOTE']", Ribeye,0.08941339701414108,1,0
2026,Answer the question concisely. Q: What do we call the selfless and virtuous practice of concern for the welfare of others? A:,"['Altruist', 'Otherism', 'Altruists', 'Alturism', 'Selfless action', 'Problem of love', 'Altruism (philosophy)', 'Truist', 'Altruistic', 'Law of mutual aid', 'Selflessly', 'Unselfishness', 'Altruistic behavior', 'Digital altruism', 'Altruistically', 'The problem of love', 'Altruistical', 'ALTRUISM', 'Altruism', 'Altutrists']", Compassion,0.26789921522140503,1,1
2027,Answer the question concisely. Q: Which noted woman from the Caribbean tended wounded soldiers during the conflict? A:,"['Mother Seacole', 'Mary SEACOLE', 'Mary Seacole (film)', 'Mary Jane Seacole', 'Mary Jane Grant', 'Mary Seacole']", The Queen of England,0.17732593417167664,1,1
2028,"Answer the question concisely. Q: Sumatran, Malayan and Siberian are all species of which mammal? A:","['TIGER', 'Topologically Integrated Geographic Encoding and Referencing', 'TIGER/Line', 'Topologically Integrated Geographic Encoding and Referencing System']", A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A:,0.2532254457473755,1,1
2029,Answer the question concisely. Q: The musical ‘Half a Sixpence’ was based on which 1905 novel? A:,"['KIPPS', 'Kipps']", ‘The Half-Moon’ by George Meredith,0.21089893579483032,1,1
2030,"Answer the question concisely. Q: According to a traditional English proverb, what is better than none? A:",['HALF A LOAF'], None,0.07617387920618057,1,1
2031,Answer the question concisely. Q: What is the official summer sport of Canada? A:,"['Lacrosse', 'LaCrosse', 'Lacrosse (sport)', 'Baggataway', 'Lacross', 'LACROSSE', 'Lacrosse players', 'Lacrosse player', 'Indians created lacrosse', 'Baggatiway']", Hockey,0.19085410237312317,1,1
2032,Answer the question concisely. Q: By what name was the African state of Namibia previously known? A:,"['Southwest Africa', 'Administrators-General of South West Africa', 'Namibia under South African occupation', 'South-West Africa', 'SOUTH-WEST AFRICA', 'South West Africa']", South West Africa,0.8991636037826538,0,0
2033,Answer the question concisely. Q: The SI unit the ohm is often represented by the upper-case form of which Greek letter? A:,"['OMEGA (disambiguation)', 'Omega (disambiguation)', 'Omega (number)', 'Omega (mathematics)', 'Omega (album)', 'Omega (song)', 'Ω (disambiguation)', 'OMEGA']", Ω,0.22963905334472656,1,0
2034,Answer the question concisely. Q: What is the fictional location of the tv soap ‘Eastenders’? A:,"['Walford East tube station', 'Walford East', 'WALFORD', 'Walford', 'Walford east', 'Victoria Square, Walford', 'Roads in Walford', 'London Borough of Walford']"," London, England",0.2888675332069397,1,1
2035,Answer the question concisely. Q: How was Moose the dog better known when he starred in a popular US sitcom? A:,"['Quiksilver Big Wave Invitational in Memory of Eddie Aikau', 'Quiksilver Big Wave Invitational', 'EDDIE', 'Eddie Aikau competition', 'Big Wave Invitational', 'The Eddie']", He was a dog,0.10549192130565643,1,1
2036,"Answer the question concisely. Q: Who composed the music for ‘Billy Elliot, the Musical’? A:","['Sir Elton', 'Rockaday Johnny', 'Elthon John', 'Eltonjohn', 'List of Elton John awards', 'John, Elton', 'Sir ELTON JOHN', 'Reggie Dwight', 'Lord Choc Ice', 'Redget Buntovan', ""Elton John's discography"", 'Elton john discography', 'Reginald K. Dwight', 'Elton John', 'Mrs. Elton John', 'Lady Choc Ice', 'Reg Kenneth Dwight', 'Renate Blauel', 'Reginald Kenneth Dwight', 'Ann Orson', 'Reg Dwight', 'Elton John Band', 'Reginald Dwight', 'Sir John Elton', 'Elton john', 'Elton John Discography', 'Reginald Kenneth', 'Elton Hercules John', 'Sir Elton Hercules John CBE', 'Elton H. John', 'Nancy Treadlight', 'Reginald kenneth dwight', 'Reginald dwight', 'Sir Elton John', 'Kenneth Dwight']", Stephen Sondheim,0.21282446384429932,1,1
2037,"Answer the question concisely. Q: Oona was the last of his four wives, and he died in 1977. Which famous film star? A:","['Roy Export Company Establishment', 'Charlie Chaplain', 'Charlie Chaplan', 'Charlie Chaplin', 'Charles chaplin', 'CHARLIE CHAPLIN', 'Charles Chaplin', 'Charles Spencer Chaplin', 'CharlieChaplin', 'Sir Charles Spencer Chaplin', 'Sir Charlie Chaplin', 'Sir Charles Chaplin', 'Chaplinian', 'Charile Chaplin', 'Charlie chaplin']", Elizabeth Taylor,0.18866954743862152,1,1
2038,"Answer the question concisely. Q: As well as municipalities, which country is made up of 26 states and one federal district? A:","['Brazil', 'BRAZIL', 'Etymology of Brazil', 'Federal Republic of Brazil', 'Brasil', 'Barzil', 'Federative Republic of Brazil', 'Brazil (country)', 'Brassil', 'Republic of Brazil', 'Brésil', 'Brzil', 'Brazilian Federative Republic', 'Republica Federativa do Brasil', 'Bresil', 'Brazilian Republic', 'ISO 3166-1:BR', 'República Federativa do Brasil', 'Brazilo']", The United States of America,0.38867759704589844,1,1
2039,"Answer the question concisely. Q: During WWII, the volkssturm was the German version of what in Britain? A:","['Home guard', 'Home Guard', 'HOME GUARD', 'Home Army (disambiguation)', 'Home Guard (disambiguation)']", The Home Guard,0.7097907066345215,0,0
2040,Answer the question concisely. Q: What is the more correct term for the sport of archery? A:,"['Toxophilite', 'National Archery in the Schools Program', 'Primitive archery', 'Endong', 'Archer (comics)', 'Toxopholite', 'The Archer', 'Paralympic archery', 'Primitive Archery', 'Archery', 'Archers', 'Archeress', 'Bowmen', 'Archer', 'Bowmanship', 'The archer', 'The Archers (disambiguation)', 'Archery range', 'Anchor Point (archery)', 'Para-archery', 'Indoor archery', 'Toxophily', 'Archerie', 'Butt shooting', 'National archery in the schools program', 'TOXOPHILY', 'Paralympic Archery', 'Villavar Tamils']", Archery,0.8722985982894897,0,0
2041,"Answer the question concisely. Q: She was the title character on TV’s ‘Ellen’, who ‘came out’ on the front of Time magazine? A:","['Ellen deGeneres', ""Ellen's Really Big Show"", 'Ellen Degenerous', 'Ellen DeGeneres', 'Ellen De Generes', 'Ellen Degeneris', 'Ellen Degenres', 'Ellen Lee DeGeneres', 'Ellen DEGENERES', 'Ellen Degeneres', 'Ellen de Generis', 'Ellen DeGeneris', 'Ellen de Generes']", Ellen DeGeneres,0.9080542325973511,0,0
2042,"Answer the question concisely. Q: Subtitled ‘What You Will’, which play begins: ‘If music be the food of love, play on’? A:","['TWELFTH NIGHT', 'Twelth Night', 'Twelfth Night; or, What You Will', 'Twelfth Night (play)', 'Curio (Twelfth Night)', '12th night', 'Twelfth night', 'Twelfth-Night', 'Twelfth Night: Or What You Will', '12th Night, or What You Will', 'Twelfth Nights', 'Twelfe Night', 'Twelf Night', 'Twelfth Night, Or What You Will', '12th Night or What You Will', 'Twelfth Knight', 'The Twelfth Night', 'Twelfth Night', 'Twelfth Night, or What You Will']", Romeo and Juliet,0.3423069417476654,1,1
2043,Answer the question concisely. Q: Which celebrated battle was fought near Brno on 2nd December 1805? A:,"['Austerlitz (disambiguation)', 'Austerlitz', 'AUSTERLITZ']", The Battle of Austerlitz,0.537482738494873,0,0
2044,Answer the question concisely. Q: What is the Latin motto of the film company Metro-Goldwyn-Mayer has the motto? A:,"[""Art for art's sake"", 'Ars gratia artis', 'Ars Gratia Artis', ""Art For Art's Sake"", ""L'art pour l'art"", ""Art for Art's Sake"", 'ARS GRATIA ARTIS']"," ""Memento Mori",0.13668063282966614,1,1
2045,Answer the question concisely. Q: Which French fashion designer regularly co-hosted UK TV’s ‘Eurotrash’? A:,"['Jean Paul Gaultier', 'John Paul Gautier', 'John Paul Gaultier', 'Jean-Paul GAULTIER', 'John-Paul Gautier', 'Jean Paul Gautier', 'Junior Gaultier', 'Jean-Paul Gaultier', 'John-Paul Gaultier']", Jean Paul Gaultier,0.9328525066375732,0,0
2046,Answer the question concisely. Q: What is nicknamed 'The Cathedral of the Railways'? A:,"['St. Pancras', 'Saint Pancras', 'St Pancreas', 'St Pancras Church', 'Pangratios', 'St Pancras (disambiguation)', 'St pancras', 'St Pancras', 'St PANCRAS', 'Pankratios', 'St. Pancras (disambiguation)']", The Great Eastern Railway Station,0.18613296747207642,1,1
2047,Answer the question concisely. Q: Which society was founded in 1946 by barrister Roland Berrill & scientist Dr Lance Ware? A:,"['MozaIQ (magazine)', 'Mensa Switzerland', 'MozaIQ', 'MENSA', 'Mensa International', 'Mensan', 'Mensa International Limited', 'American Mensa', 'Mensa Bulletin', 'Mensa (organization)', 'Mensa society']", The Society for the Protection of Unborn Children,0.2690724730491638,1,1
2048,Answer the question concisely. Q: Which equipment-free sport did Ashok Das introduce to the British Army in 2005? A:,"['Indoor kabaddi', 'Kabaddi', 'Kabaddi Would Cup Tournament', 'Kabbaddi', 'Kabbadi', 'Chedugudu', 'Khabadi', 'International Kabaddi Association', 'National Kabaddi Association', 'Hadudu', 'Beach kabaddi', 'KABBADI']", Cricket,0.2243661880493164,1,1
2049,Answer the question concisely. Q: In which city did the gangland St Valentine’s Day Massacre take place? A:,"['Chi-Beria', 'Sayre language academy', 'Chicago', 'Chicago, Illinois', 'Hog Butcher for the World', 'Land of smelly onions', 'Ariel Community Academy', 'The weather in Chicago', 'Chicago, Illinois, U.S.A.', 'Chicago, Illionis', 'Near North Montessori', 'Religion in Chicago', 'Chicago Finance Committee', 'The Paris of America', 'The city of Chicago', 'City of Chicago', 'List of sister cities of Chicago', 'UN/LOCODE:USCHI', 'Chicago theatre scene', 'Chicago, WI', 'The City of Broad Shoulders', 'City of Broad Shoulders', 'Sister Cities of Chicago', 'Chicago il', 'Chicago, Illinois, USA', 'Performing arts in Chicago', 'Chicago Transportation Committee', 'Chicago, Wisconsin', 'City of chicago', 'Chicago theater scene', 'CHICAGO', 'Chicago, Il', 'Chicago, IL.', 'Chicago, Ill.', 'City of Chicago, Illinois', 'Chi town', 'Chicago, United States', 'Chicago (Ill.)', 'Transport in Chicago', 'Chicago, Illinois, United States', 'Chicago (IL)', 'USCHI', 'Chichago', 'Chcago', 'Chicago, Illinois, U.S.', 'Sister Cities Chicago', 'Chicago, USA', 'Chi City', 'Chicago, IL', 'Chi-Town', 'Chicago theatre', 'Paris of America', 'Chicago, Illinois, US', 'Chicago Illinois', 'The city of Chicago, Illinois', 'Sister cities of Chicago']", Chicago,0.7451189756393433,0,0
2050,Answer the question concisely. Q: Who helped bring photography to the masses with his Kodak roll-film technology? A:,"['George Eastman', 'George EASTMAN', 'G. Eastman']", George Eastman,0.8876837491989136,0,0
2051,Answer the question concisely. Q: Who got to no. 3 in the UK charts with ‘You’re So Vain’ in 1972? A:,"['Carly Simmon', 'CARLY SIMON', 'Carly Simon']", Elton John,0.15116170048713684,1,1
2052,"Answer the question concisely. Q: What was the occupation of Mr. Sowerberry, in ‘Oliver Twist’? A:","['Personas of The Undertaker', 'The Punisher Dice Morgan', 'Undertaker (Wrestler)', ""The Undertaker's different personas"", '%22Punisher%22 Dice Morgan', 'Mark William Calaway', 'Mark Callaway', 'Mark Calaway, Jr.', 'Big Evil', 'Te Undertaker', 'Batista and The Undertaker', 'The Demon of Death Valley', 'The Undretaker', 'Master of Pain', 'Punisher Dice Morgan', 'Mark William Callaway', 'Mark Callous', 'Kane the undertaker', 'Bikertaker', 'Kain the undertaker', 'The Deadman', '%22The Punisher%22 Dice Morgan', 'Undertaker (wrestler)', 'Mark Calaway', 'Kain The Undertaker', 'The Undertakers Streak', '%22Mean%22 Mark Callous', 'The WrestleMania Streak', 'Cain the Undertaker', 'Dice Morgan', ""'Taker"", 'Mark Calaway (Pro Wrestler)', 'King Undertaker', 'Mark Calloway', 'The Undertaker', 'UNDERTAKER', 'Mark Callaway (wwe)', 'The Undertaker (wrestler)', 'Mean Mark Callous', 'Mark McCool', 'William Calaway', 'Sara Calaway', 'The Master of Pain', 'Mark calloway', '21-1', 'The undertaker']", He was a ‘prentice boy.’,0.30912378430366516,1,1
2053,Answer the question concisely. Q: Who played the title role in the 1953 film ‘Shane’? A:,"['Alan Lad', 'Allan Ladd', 'Alan Ladd', 'Allen Ladd', 'Alana Ladd', 'ALAN LADD', 'Allen Lad']", John Wayne,0.16310687363147736,1,1
2054,"Answer the question concisely. Q: What surname connects equestrians Michael, Ellen, William, Robert and John? A:","['WHITAKER', 'Whitaker', 'Whitaker (disambiguation)']", The name of the horse,0.11985556036233902,1,1
2055,Answer the question concisely. Q: What was the title of Fun Lovin’ Criminals’ 1996 song that nearly made the Top 20? A:,"['Scooby Snax', 'Scooby Snacks', 'Scooby snacks', 'Scooby-snack', 'Scooby snack', 'SCOOBY SNACKS']", “I’m a Little Teapot,0.2049405425786972,1,1
2056,Answer the question concisely. Q: Simon Legree is the villain in which famous novel? A:,"['Uncle Tom’s Cabin', 'Simon Legree', ""Uncle Tom's Cabin"", ""Uncle Tom's Cabin; or, Life Among the Lowly"", 'Little Eva (character)', ""Eliza (Uncle Tom's Cabin)"", ""Uncle Tom's Cabin: Or, Life Among the Lowly"", 'Uncle toms cabin', ""Uncle Tom's Cabin, or Life Among the Lowly"", ""Uncle Tom's cabin"", 'Eliza Harris', ""Uncle Tom's little cabin"", 'Emily Shelby', 'Life Among the Lowly', 'Legree']", The Adventures of Huckleberry Finn,0.23180313408374786,1,1
2057,Answer the question concisely. Q: Which is the most northerly county in the Republic? A:,"['Dun na nGall', 'Donegal', 'Donegal town', 'Donegal, Ireland', 'Dún na nGall', 'Donegal Borough', 'Donegal Town', 'Donegal, ireland']", Donegal,0.9301859736442566,0,0
2058,Answer the question concisely. Q: Which bird is the international symbol for happiness? A:,"['Sialia', 'Blue bird', 'Bluebird', 'Bluebirds']", The chicken,0.1506507247686386,1,1
2059,Answer the question concisely. Q: Which 1962 ecological classic was written by Rachel Carson? A:,"['Slient spring', 'Silent Spring', 'Silent spring', 'The Silent Spring']", Silent Spring,0.9303556084632874,0,0
2060,Answer the question concisely. Q: Which sporting trophy is made of melted silver rupees? A:,['Calcutta Cup'], The Stanley Cup,0.23611165583133698,1,1
2061,Answer the question concisely. Q: Which sport uses the terms ‘plastron’ ‘piste’ and ‘riposte’? A:,"['European Fencing', 'Modern fencing', 'Sword Training', 'Épéeist', 'Fencing', 'Swordplay', 'AFL fencing', 'Olympic Sport of Fencing', 'Fencing instructor', 'Electric fencing (fencing)', 'Swordplayer', 'Epeeist', 'Fencing (sport)', 'Olympic fencing', 'Sport fencing', 'Foilist']", Tennis,0.47729212045669556,1,1
2062,Answer the question concisely. Q: Which band featured Siobhan Fahey and Marcella Detroit? A:,"['Shakespeare’s Sister', ""Shakespear's Sister (band)"", ""Shakespear's Sister"", 'Shakespears Sister']", The Cranberries,0.13857437670230865,1,1
2063,Answer the question concisely. Q: What was the name of the computer in the sitcom Red Dwarf? A:,"['Ilex species', 'Holly berry', 'Holly family', 'Ilexes', 'Holly', 'Aquifoliaceae', 'Ilex']", The Cat,0.0887407511472702,1,1
2064,Answer the question concisely. Q: Who was the first presenter of Room 101 when it opened in 1994? A:,"['Nick Hancock', 'Nick Hancock (actor)', ""Nick Hancock's Fishing School""]"," The first presenter of Room 101 was the late, great, and much missed, John Peel",0.1230500265955925,1,1
